id,license,address,city,county,state,structure,structure_type,latitude,longitude
19537,Verizon,1.3 MI. WNW OF FM2978 & FM105 INTERS.  ON SUMRALL RD,VOTAW,HARDIN,TX,130.5,TOWER,30.43269444,-94.69380556
19536,Verizon,16202 WALLSVILLE RD,HOUSTON,HARRIS,TX,56.7,TOWER,29.81455556,-95.14438889
19535,Verizon,SHARP RD WSW OF SR 149,MONTGOMERY,MONTGOMERY,TX,97.5,TOWER,30.42380556,-95.70355556
19534,Verizon,FM 1314 & Creighton Rd.,CONROE,MONTGOMERY,TX,78.6,TOWER,30.27036111,-95.41022222
19533,Verizon,THOMPSON RD INT RT 1097,WILLIS,MONTGOMERY,TX,97.5,TOWER,30.41361111,-95.51472222
19532,Verizon,711 FM1489 (Kooney Rd),BROOKSHIRE,FORT BEND,TX,56.6,TOWER,29.78333333,-95.96722222
19531,Verizon,(Moss Hill site) 11499 Hwy 146N,Liberty,LIBERTY,TX,94.8,GTOWER,30.16855556,-94.74158333
30131,AT&T,2726 US HIGHWAY 59 NORTH  (78006),CORRIGAN,POLK,TX,150.9,GTOWER,30.97786111,-94.82463889
30132,AT&T,8313 FM 149 E   (78028),Richards,GRIMES,TX,108.2,GTOWER,30.54469444,-95.88375
30133,AT&T,20968 FM 943  (83383),KOUNTZE,HARDIN,TX,45.7,LTOWER,30.52230556,-94.54405556
30134,AT&T,"953 Woodtrail, #3  (100546)",Silsbee,HARDIN,TX,107.3,GTOWER,30.37688889,-94.17727778
30135,AT&T,3969 US HIGHWAY 96 NORTH  (64123),JASPER,JASPER,TX,152.1,GTOWER,30.97555556,-93.99027778
30136,AT&T,LOOP 304 AT FARM MARKET 2110  (64121),CROCKETT,HOUSTON,TX,152.4,GTOWER,31.29361111,-95.48166667
30137,AT&T,9008 COUNTY ROAD 204  (56351),PLANTERVILLE,GRIMES,TX,124.4,GTOWER,30.35838889,-95.83494444
30138,AT&T,County Road 4070  (64560),WOODVILLE,TYLER,TX,152.1,GTOWER,30.83125,-94.25402778
30139,AT&T,9852 Texas State Hwy 62   (80792),Buna,JASPER,TX,125,GTOWER,30.30969444,-93.91836111
30140,AT&T,1133 FM 224  (56421),Carlos,GRIMES,TX,146.6,GTOWER,30.60397222,-96.09252778
30141,AT&T,6650 FM 2025  (78029),Coldspring,SAN JACINTO,TX,78.6,LTOWER,30.47575,-95.13397222
30142,AT&T,10592 STATE HIGHWAY 146 SOUTH  (81834),LIVINGSTON,POLK,TX,89.3,LTOWER,30.59605556,-94.84105556
30143,AT&T,350 SLOTT LANE  (56352),NEW WAVERLY,WALKER,TX,123.8,GTOWER,30.53808333,-95.47169444
30144,AT&T,MYRTLE RD. @ DIRDEN RD.  (64109),SHEPHERD,SAN JACINTO,TX,95.7,LTOWER,30.49694444,-95.00686111
30145,AT&T,19337A STATE HWY 6  (77998),Navasota,GRIMES,TX,147.8,GTOWER,30.24952778,-96.04744444
30146,AT&T,11627 8TH STREET  (78002),North Zulch,MADISON,TX,152.4,GTOWER,30.91047222,-96.10908333
30147,AT&T,220 Perego Lane  (78004),Newton,NEWTON,TX,152.4,GTOWER,30.83613889,-93.74713889
30148,AT&T,13253 MAIN STREET  (80785),Chester,TYLER,TX,121.9,GTOWER,30.91730556,-94.59152778
30320,Verizon,0.5 miles SSW of junction of US Route 87 and BR 87,PLAINVIEW,HALE,TX,117,TOWER,34.22605556,-101.7135278
30321,Verizon,1 MI SSW OF INT OF US84 & SR214,MULESHOE,BAILEY,TX,120.7,TOWER,34.21277778,-102.7316667
30322,Verizon,560 GUSHER RD (Levelland site),LEVELLAND,HOCKLEY,TX,120.6,TOWER,33.59313889,-102.4365833
30323,Verizon,5/8 MI WNW HWY 87 & 6TH ST,Tulia,SWISHER,TX,53.6,TOWER,34.54444444,-101.7994444
30324,Verizon,0.5 miles E of State Route 214 & 2 miles S of State Route 213,Denver City,YOAKUM,TX,120.7,TOWER,33.02177778,-102.8093611
30325,Verizon,"0.6 mile E of SR-385, 0.5 mile W of SR-2066, 3.0 miles N of",BROWNFIELD,TERRY,TX,120.7,TOWER,33.22536111,-102.2824167
30326,Verizon,NE EDGE OF TOWN,DIMMITT,CASTRO,TX,115.5,TOWER,34.55611111,-102.2975
30327,Verizon,5 miles wsw of,Tahoka,LYNN,TX,96.9,TOWER,33.14875,-101.8768333
30328,Verizon,3 miles W of Hale Center & 0.5 miles S of State Route 1914,Hale Center,HALE,TX,96.3,TOWER,34.05813889,-101.8933056
30329,Verizon,0.2 miles N of State Route 54 & 1.4 miles E of US Route 84 (Littlefield site),LITTLEFIELD,LAMB,TX,120.7,TOWER,33.92,-102.2980556
30330,Verizon,0.15 miles N of State Route 1842,Springlake,LAMB,TX,108.5,TOWER,34.26727778,-102.2293333
30331,Verizon,3910 Roughneck RD (Sundown site),SUNDOWN,HOCKLEY,TX,120.7,TOWER,33.43619444,-102.5082222
30332,Verizon,0.15 miles E of State Route 214 & 7.05 miles N of US Route 380,PLAINS,YOAKUM,TX,151.2,TOWER,33.28622222,-102.8168889
30333,Verizon,1.55 miles W of State Route 214 & 1.2 miles S of State Route 116,MORTON,COCHRAN,TX,120.7,TOWER,33.71205556,-102.7860556
30334,Verizon,(Friona) 2165 CO RD 20,Friona,PARMER,TX,152.1,GTOWER,34.60811111,-102.6988333
30335,Verizon,775 Highway 60,Bovina,PARMER,TX,118.2,TOWER,34.49908333,-102.9111389
30336,Verizon,620 W Highway 84 (Sudan Site),Sudan,LAMB,TX,79.8,TOWER,34.07269444,-102.5331111
30337,Verizon,"1.02 miles S of SR-114, 0.5 mile E of SR-168, 9.0 miles NW of",Wolfforth,HOCKLEY,TX,90.2,TOWER,33.56869444,-102.1548889
30338,Verizon,1303 East Street (Abernathy site),Abernathy,HALE,TX,60.6,TOWER,33.83669444,-101.8370556
30339,Verizon,0.6 miles W of US Route 87 & 3.1 miles S of State Route 1585,Lubbock,LUBBOCK,TX,60.7,TOWER,33.43202778,-101.8451667
30340,Verizon,1455 HWY 894,SLATON,LUBBOCK,TX,79.2,TOWER,33.42769444,-101.6585278
30341,Verizon,(Kress site) 495 County Road 16,Kress,SWISHER,TX,60.9,TOWER,34.36816667,-101.7236111
30342,Verizon,139 County Road J (TX03_Edmonson),Edmonson,HALE,TX,78,LTOWER,34.30069444,-101.9384722
30343,Verizon,(ODonnell) 411 A STREET,O'Donnell,LYNN,TX,122.5,GTOWER,32.97872222,-101.8320278
30344,Verizon,784 Loop 403 (Progress Site),Farwell,PARMER,TX,59.4,LTOWER,34.32577778,-102.9031667
30345,Verizon,(Road F) 6950 COUNTY ROAD F     (Road F #75610),HAPPY,SWISHER,TX,105.8,GTOWER,34.67513889,-101.8385
30920,AT&T,1593 EAST FARM MARKET 455 (82121),ANNA,COLLIN,TX,59.7,LTOWER,33.34577778,-96.55922222
30921,AT&T,8721A GLEN ROSE HIGHWAY (8491),GRANBURY,HOOD,TX,58.5,MTOWER,32.33608333,-97.75577778
30923,AT&T,29016 FM 429  (55891),TERRELL,KAUFMAN,TX,79.2,LTOWER,32.80772222,-96.15355556
30924,AT&T,16048 FARM MARKET 1778  (79717),NEVADA,COLLIN,TX,60,LTOWER,33.07827778,-96.40616667
30925,AT&T,889 N. Business 78  (55915),Blue Ridge,COLLIN,TX,59.4,GTOWER,33.31033333,-96.40372222
30926,AT&T,1423 US HIGHWAY 377  (55383),PILOT POINT,DENTON,TX,60.7,LTOWER,33.35494444,-96.96472222
30927,AT&T,13769 FARM MARKET 1895 (15096),KEMP,KAUFMAN,TX,94.8,GTOWER,32.44863889,-96.21102778
30928,AT&T,7944 NORTH FARM MARKET 51  (55420),DECATUR,WISE,TX,92.7,GTOWER,33.36125,-97.42144444
30929,AT&T,8005 MINERAL WELLS HIGHWAY  (55433),WEATHERFORD,PARKER,TX,61,LTOWER,32.79347222,-97.96183333
30930,AT&T,162 PRIVATE ROAD 2694  (55436),ALVORD,WISE,TX,92.7,GTOWER,33.36880556,-97.67858333
30931,AT&T,6431 FARM MARKET 1836  (55447),KAUFMAN,KAUFMAN,TX,80.5,GTOWER,32.56711111,-96.22427778
30932,AT&T,1005 S KAUFMAN ST  (55452),ENNIS,ELLIS,TX,52.1,LTOWER,32.32011111,-96.61997222
30933,AT&T,333 CATTAIL TRAIL  (55456),MILLSAP,PARKER,TX,59.4,LTOWER,32.70358333,-97.98775
30934,AT&T,1501 Rock Church  (8427),Tolar,HOOD,TX,57.6,MTOWER,32.36197222,-97.9325
30935,AT&T,488 COUNTY ROAD 4228  (8451),MILFORD,ELLIS,TX,56.1,LTOWER,32.21355556,-97.0215
30936,AT&T,11000 Old Agnes Road  (55397),SPRINGTOWN,PARKER,TX,102.1,GTOWER,32.97641667,-97.78802778
31074,Verizon,125 CR 146,GAINESVILLE,COOKE,TX,93.2,TOWER,33.63066667,-97.08391667
31075,Verizon,250 YDS S OF HWY 59 & 6.5 MI W,SAINT JO,MONTAGUE,TX,128,TOWER,33.67066667,-97.62169444
31076,Verizon,415 Madison,Strawn,PALO PINTO,TX,121.9,TOWER,32.54566667,-98.49447222
31077,Verizon,COUNTY ROAD 423,MUENSTER,COOKE,TX,85.9,TOWER,33.66072222,-97.35130556
31078,Verizon,1/2 MILE E,Belcherville,MONTAGUE,TX,93.2,TOWER,33.79083333,-97.81666667
31079,Verizon,2145 Park Road (Possum Kingdom 130000525),Graford,PALO PINTO,TX,36.6,TOWER,32.88122222,-98.47780556
31080,Verizon,420 FM Route 4,SANTO,PALO PINTO,TX,95.1,TOWER,32.58486111,-98.19502778
31081,Verizon,"In Mineral Well, Texas",Mineral Wells,PALO PINTO,TX,84.4,TOWER,32.81102778,-98.10358333
31082,Verizon,RT 4 BOX 119 (Bowie Site),Bowie,MONTAGUE,TX,96.6,TOWER,33.551,-97.83116667
31083,Verizon,Ringgold Site HIGHWAY 81 AND 82,RINGGOLD,MONTAGUE,TX,49.3,TOWER,33.81452778,-97.93530556
31084,Verizon,601 HWY 4 1 MI S HWY 180,PALO PINTO,PALO PINTO,TX,84.7,TOWER,32.76027778,-98.30369444
31085,Verizon,2.3 MILES SOUTHWEST OF COURTHOUSE,Jacksboro,JACK,TX,139.6,TOWER,33.20141667,-98.18619444
31086,Verizon,6850 HWY 380 East (Hwy 380/E Jacksboro site),Jacksboro,JACK,TX,62.7,TOWER,33.18566667,-98.02527778
31088,Verizon,6952 N. I35  (Graves site),Gainesville,COOKE,TX,60.6,TOWER,33.71980556,-97.16177778
31091,Verizon,508 S PECAN CREEK TRAIL  (Valley View #9253),VALLEY VIEW,COOKE,TX,78.6,TOWER,33.47736111,-97.15794444
31092,Verizon,7570 US Hwy 380 West,Jacksboro,JACK,TX,92.1,GTOWER,33.17705556,-98.29102778
31239,AT&T,3126 HAMMON ROAD (8512),Wichita Falls,WICHITA,TX,90.5,GTOWER,33.87819444,-98.44752778
31240,AT&T,2959 Boot Tims Road (8456),Bellevue,CLAY,TX,60.4,LTOWER,33.53622222,-98.18866667
31241,AT&T,3601 SEYMOUR (35534),WICHITA FALLS,WICHITA,TX,73.2,LTOWER,33.90027778,-98.53852778
31243,AT&T,910 Dana Street (8506),Burkburnett,WICHITA,TX,34.1,MTOWER,34.07677778,-98.55913889
31244,AT&T,110 WELLS ROAD (8507),Bellevue,CLAY,TX,61,LTOWER,33.68802778,-98.05197222
31245,AT&T,2517 HIGHWAY 79 SOUTH (8509),WICHITA FALLS,WICHITA,TX,47.9,LTOWER,33.83783333,-98.51491667
31246,AT&T,Old Burkburnett Road (8510),Electra,WICHITA,TX,58.2,LTOWER,34.01930556,-98.92755556
31247,AT&T,3552 NORTH 1288 (50364),Henrietta,CLAY,TX,103,GTOWER,33.80658333,-98.20627778
31248,AT&T,15245 State Highway 79 (107326),PETROLIA,CLAY,TX,97.5,GTOWER,34.02519444,-98.22283333
31249,AT&T,5909 FM 2345 (107366),Electra,WICHITA,TX,79.2,LTOWER,34.05752778,-98.76502778
31257,AT&T,Old Burkburnett Road (8510),Electra,WICHITA,TX,58.2,LTOWER,34.01930556,-98.92755556
31258,AT&T,3552 NORTH 1288 (50364),Henrietta,CLAY,TX,103,GTOWER,33.80658333,-98.20627778
31259,AT&T,15245 State Highway 79 (107326),PETROLIA,CLAY,TX,97.5,GTOWER,34.02519444,-98.22283333
31260,AT&T,5909 FM 2345 (107366),Electra,WICHITA,TX,79.2,LTOWER,34.05752778,-98.76502778
31309,AT&T,201 NORTH GATE STREET (56021),DEVERS,LIBERTY,TX,98.4,GTOWER,30.03083333,-94.59194444
31310,AT&T,700 EAST TEXAS AVENUE (56037),BAYTOWN,HARRIS,TX,55.5,MTOWER,29.73,-94.96044444
31311,AT&T,HIGHWAY 146 (56336),MOSS HILL,LIBERTY,TX,124,GTOWER,30.32008333,-94.74963889
31312,AT&T,14131 HIGHWAY 59 LOOP (56234),KENDLETON,FORT BEND,TX,74.1,LTOWER,29.44038889,-96.01013889
31313,AT&T,5527 FM 359 (123686),Brookshire,WALLER,TX,80.8,LTOWER,29.84994444,-95.99694444
31314,AT&T,122 Dolphin Avenue (103245),Surfside,BRAZORIA,TX,53.6,LTOWER,28.95491667,-95.29108333
31315,AT&T,5255 OLD HIGHWAY 146 (16099),SEABROOK,HARRIS,TX,40.5,LTOWER,29.59666667,-95.02458333
31316,AT&T,3702 MUSTANG ROAD (130900),ALVIN,BRAZORIA,TX,44.2,MTOWER,29.38522222,-95.23572222
31317,AT&T,7903 COUNTY ROAD 203 (56340),AMSTERDAM,BRAZORIA,TX,91.4,GTOWER,29.24108333,-95.24141667
31318,AT&T,980 PORT RD (56123),Freeport,BRAZORIA,TX,37.8,MTOWER,28.94172222,-95.33930556
31717,Verizon,1120 N Stuart Road,MISSION,HIDALGO,TX,45.1,TOWER,26.22230556,-98.29641667
31718,Verizon,(McCook site) Rt 13 Box 196 A,MISSION,HIDALGO,TX,69.8,TOWER,26.42166667,-98.40444444
31719,Verizon,"1.2 miles N of SR-1925, 0.95 mile W of US-281, 3.0 miles N of",Edinburg,HIDALGO,TX,120.7,TOWER,26.35452778,-98.16277778
31720,Verizon,FM 107 & Skinner Road,La Blanca,HIDALGO,TX,120.7,TOWER,26.297,-98.05733333
31721,Verizon,(Citrus City site) 6551 N. Abram Rd,Mission,HIDALGO,TX,90.8,TOWER,26.30316667,-98.38738889
31723,Verizon,(Ed Couch site)Northeast Corner of Mile 4 West and Mile 16 N,Hidalgo,HIDALGO,TX,93.9,TOWER,26.28883333,-97.97658333
31724,Verizon,(International site) 0.04 miles W of State Route 1015 & 0.51 miles S of US Route,Weslaco,HIDALGO,TX,50.6,TOWER,26.14597222,-97.95872222
31725,Verizon,(Mercedes East) 2177 E Business 83,LAFERIA,HIDALGO,TX,45.4,TOWER,26.15055556,-97.87611111
31821,AT&T,W BORDEN ST AND S VINEYARD ST (64214),SINTON,SAN PATRICIO,TX,45.4,LTOWER,28.03555556,-97.50897222
31822,AT&T,13402-B WHITECAP BOULEVARD,CORPUS CHRISTI,NUECES,TX,25.6,LTOWER,27.60225,-97.24922222
31823,AT&T,COUNTY ROAD 85 (46169),Gregory,SAN PATRICIO,TX,85.3,LTOWER,27.93752778,-97.31
31824,AT&T,420 E COTTON AVE,PORT ARANSAS,NUECES,TX,48.7,MTOWER,27.83691667,-97.05711111
31825,AT&T,"FM2058, 3 mi S of Hwy 490 (64228)",Mathis,SAN PATRICIO,TX,57.9,LTOWER,28.08244444,-97.83405556
31826,AT&T,10128 FM 796 (64213),SINTON,SAN PATRICIO,TX,141.1,GTOWER,28.09158333,-97.66802778
31827,AT&T,FARM MARKET 631 3 MILES SOUTHEAST OF TAFT (64218),TAFT,SAN PATRICIO,TX,58.8,LTOWER,28.02888889,-97.37194444
31828,AT&T,COUNTY ROADS 6 AND 51 (64231),CHAPMAN RANCH,NUECES,TX,60.4,LTOWER,27.57191667,-97.50983333
31829,AT&T,10356 HIGHWAY 359 (43204),Mathis,SAN PATRICIO,TX,68.6,LTOWER,28.11002778,-97.81275
31830,AT&T,FM 624 NORTH SIDE 1/4 EAST OF FM 666,BLUNTZER,NUECES,TX,59.4,LTOWER,27.89794444,-97.77141667
31831,AT&T,15815 South Padre Island Drive     CP54XC328,Corpus Christi,NUECES,TX,39.6,MTOWER,27.58758333,-97.22491667
31832,AT&T,460 Abazola Ave.,Taft,SAN PATRICIO,TX,60.7,LTOWER,27.97508333,-97.40705556
31833,AT&T,2017 DAVIDSON ROAD,CORPUS CHRISTI,NUECES,TX,38.1,MTOWER,27.66016667,-97.30797222
31834,AT&T,8029 IH 37,MATHIS,SAN PATRICIO,TX,85.3,GTOWER,28.02936111,-97.73986111
31835,AT&T,YOUNG DRIVE FARM MARKET 1038,Kingsville,KLEBERG,TX,48.8,LTOWER,27.54244444,-97.86288889
31858,AT&T,6743 HIGHWAY 35 NORTH (78196),Rockport,ARANSAS,TX,59.1,LTOWER,28.16769444,-96.99872222
31859,AT&T,808 East Commons St.  (88386),REFUGIO,REFUGIO,TX,112.8,GTOWER,28.30844444,-97.28438889
31860,AT&T,8745 State Hwy 97 West (98727),Floresville,WILSON,TX,79.2,LTOWER,29.05497222,-98.27866667
31861,AT&T,2524 JONES ROAD (46184),BEEVILLE,BEE,TX,126.5,GTOWER,28.43305556,-97.74555556
31862,AT&T,11711 COUNTY ROAD 117 (46218),BEEVILLE,BEE,TX,111,GTOWER,28.64888889,-97.84472222
31863,AT&T,FLORESVILLE II (78186),FLORESVILLE,WILSON,TX,126.2,GTOWER,29.22047222,-98.23244444
31864,AT&T,245 COUNTY ROAD 403 (78199),Karnes City,ATASCOSA,TX,107.9,GTOWER,28.80391667,-98.13922222
31865,AT&T,14175 HWY 72 (78200),PAWNEE,BEE,TX,93.3,GTOWER,28.65180556,-98.00666667
31866,AT&T,7356 STATE HWY 119 (78202),Gillett,KARNES,TX,99.7,GTOWER,29.10222222,-97.71702778
31867,AT&T,1706 COUNTY ROAD 416 (78203),BEEVILLE,BEE,TX,94.2,GTOWER,28.48052778,-97.59986111
31868,AT&T,1 mi NE of Hwy 181 on Sims Rd (46206),Skidmore,BEE,TX,89.9,LTOWER,28.22205556,-97.67213889
31869,AT&T,100 E. Ireland Rd. (46219),Aransas Pass,SAN PATRICIO,TX,56.7,MTOWER,27.90933333,-97.14083333
31877,AT&T,1520 OMOHUNDRO STREET,ROCKPORT,ARANSAS,TX,33.2,MTOWER,28.03938889,-97.04344444
31878,AT&T,209 NORTH YOAKUM STREET,RUNGE,KARNES,TX,126.5,GTOWER,28.88033333,-97.72086111
31879,AT&T,82 FM 3432,La Vernia,WILSON,TX,97.2,LTOWER,29.304,-98.17236111
19327,Verizon,Thorn Drive Site THORN AVE,EL PASO,EL PASO,TX,91.1,TOWER,31.85094444,-106.5699722
19322,Verizon,1500 N Resler Drive,El Paso,EL PASO,TX,39.3,TOWER,31.87961111,-106.5673611
19320,Verizon,ELP Rogas Site 13783 Guerrero Drive,El Paso,EL PASO,TX,30.5,TOWER,31.72411111,-106.2078611
19299,Verizon,Thorn Drive Site THORN AVE,EL PASO,EL PASO,TX,91.1,TOWER,31.85094444,-106.5699722
5920,Verizon,(Marathon) 24416 US Hwy 90,Marathon,BREWSTER,TX,106.1,GTOWER,30.20455556,-103.2160556
5919,Verizon,2.5 Mi. South of Pine Springs/ South of US 62,Pine Springs,CULBERSON,TX,37,TOWER,31.85677778,-104.8268889
5913,Verizon,"ATOP SHEEP PEAK MOUNTAIN, 11.2 MILES NNW OF",VAN HORN,HUDSPETH,TX,17.1,TOWER,31.17402778,-104.9468889
5912,Verizon,"Eagle Mountain, 16.8 miles W of US-90 and 17.4 miles SW of",VAN HORN,HUDSPETH,TX,15.2,TOWER,30.92052778,-105.0854444
5746,Verizon,(Stamford) 0.10 miles North of US Route 277 & 0.15 miles East of State Route 28,Stamford,JONES,TX,71.6,TOWER,32.94494444,-99.81530556
5745,Verizon,(Hamlin Site) 0.85 miles N of intersection of SR 1875 & SR 92,Hamlin,JONES,TX,120.4,TOWER,32.91008333,-100.1075278
5744,Verizon,Hwy 36  (Cottonwood / Hwy 36 #272433),COTTON WOOD,CALLAHAN,TX,104.5,TOWER,32.18608333,-99.29511111
5743,Verizon,12308 CR-324 (Putnam #76531),Putnam,CALLAHAN,TX,101.5,TOWER,32.37794444,-99.17677778
5742,Verizon,0.15 miles N of US Route 83/277 & 1.02 miles NNW of State Route 1226,Hawley,JONES,TX,90.2,TOWER,32.62286111,-99.82647222
5741,Verizon,3/4 MLS NW CHALK PEAK MOUNTAIN,TRENT,TAYLOR,TX,143.3,TOWER,32.40527778,-100.1380556
5740,Verizon,20 MI S OF ABILENE CITY LIMIT SIGN W SIDE OF RD,Abilene,TAYLOR,TX,158.2,TOWER,32.2125,-100.0552778
5739,Verizon,COUNTY RD 2746 1 MI SW,Anson,JONES,TX,67.1,TOWER,32.72805556,-99.9225
5738,Verizon,3.3 miles W of US Route 283 & 2.15 miles S of State Route 18,Baird,CALLAHAN,TX,117.6,TOWER,32.35636111,-99.43536111
5737,Verizon,HWY 84 11 MI S,ABILENE,TAYLOR,TX,165.5,TOWER,32.285,-99.74
5712,Verizon,South side of 16th Street,Odessa,ECTOR,TX,31.7,TOWER,31.84816667,-102.4021667
17628,Verizon,34475 State Highway 87 South,Buna,NEWTON,TX,70.1,LTOWER,30.39008333,-93.79808333
17627,Verizon,(Evandale) 151 FM 105 (TX21079-A),Evadale,JASPER,TX,101.2,GTOWER,30.35725,-94.06788889
17626,Verizon,Call Site 812 FM 1013,Call,JASPER,TX,64,TOWER,30.623,-93.87802778
17625,Verizon,(SEGNO site) 2087 FM 2798,Livingston,POLK,TX,88.3,TOWER,30.55036111,-94.68338889
17624,Verizon,Newton Site Perego Road,Newton,NEWTON,TX,152.4,TOWER,30.83613889,-93.74713889
17623,Verizon,(Robertson site) 10988 State Hwy 62,Buna,JASPER,TX,58,TOWER,30.29361111,-93.91213889
17622,Verizon,(Shanklerville) 7625 State Hwy 87 North,Newton,NEWTON,TX,79.2,TOWER,30.92697222,-93.72477778
17621,Verizon,(Kennard) 130 State Highway 7 W,KENNARD,HOUSTON,TX,151.8,GTOWER,31.36102778,-95.193
17620,Verizon,(grapeland) 1/4 Mile South of Farm Road 227,GRAPELAND,HOUSTON,TX,97.5,GTOWER,31.49655556,-95.46216667
17619,Verizon,613 South Chestnut Street,LUFKIN,ANGELINA,TX,152.1,TOWER,31.32325,-94.78966667
17616,Verizon,FM 2854 1331 MONTGOMERY,CLEVELAND,LIBERTY,TX,128,TOWER,30.343,-95.1255
17615,Verizon,1.3 MILES WNW OF FM2978 & FM105 INTERSECTIONS ON SUMRALL ROAD,VOTAW,HARDIN,TX,132,TOWER,30.43269444,-94.69380556
17613,Verizon,2.43 Miles Northeast of the intersection of State Route 90 and State Route 30,Roan's Prairie,GRIMES,TX,152,TOWER,30.60408333,-95.90938889
17612,Verizon,1.4 Miles WSW from the intersection of State Routes 363 and 97; 0.9 Miles WSW of,Bleakwood,NEWTON,TX,152,TOWER,30.68352778,-93.84294444
17611,Verizon,(Jasper) 3 miles north of Jasper on Hwy 96 (90291),JASPER,JASPER,TX,150.6,GTOWER,30.97786111,-93.99166667
17610,Verizon,Docette Tower & Hwy 69,WOODVILLE,TYLER,TX,140.2,TOWER,30.81575,-94.43130556
17609,Verizon,"1,000 FT S OF INT OF WALKER ST & ELMORE DRIVE",NEW WAVERLY,WALKER,TX,87.1,TOWER,30.53380556,-95.4825
17607,Verizon,(Madisonville) 1101 E. Collard (004186),Madisonville,MADISON,TX,147.8,GTOWER,30.95877778,-95.906
17605,Verizon,1.6093 KM S,LIVINGSTON,NEWTON,TX,204.2,TOWER,30.69408333,-94.93688889
17604,Verizon,APPROXIMATELY 1900 FEET SSE OF INTERSECTION OF MILLER ROAD & HWY 90,NAVASOTA,GRIMES,TX,148,TOWER,30.39075,-96.073
33678,Verizon,Post Site 1536 County Road 165 (Post Relo site),POST,GARZA,TX,94.4,TOWER,33.19527778,-101.4360556
33679,Verizon,0.5 MILE N ON HWY 401,Childress,CHILDRESS,TX,128,TOWER,34.44861111,-100.2061111
33680,Verizon,0.5 MILE W OF US-83 IN,Aspermont,STONEWALL,TX,121.9,TOWER,33.14361111,-100.2366667
33683,Verizon,"ON US-82, 3 MI NE OF JCT US-82 & SR-222",Guthrie,KING,TX,102.7,TOWER,33.57277778,-100.0391667
33684,Verizon,1 sm S of Junction of SR70 and US-70/US62,Matador,MOTLEY,TX,122.8,TOWER,34.00194444,-100.8275
33685,Verizon,W EDGE OF TOWN,Paducah,COTTLE,TX,107.5,TOWER,34.00722222,-100.3122222
33686,Verizon,2.9 MILES SSE,FLOYDADA,FLOYD,TX,97.5,TOWER,34.03805556,-101.3730556
33687,Verizon,"3.0 miles N of SR-86, 4.1 miles NE of SR-207",Silverton,BRISCOE,TX,128,TOWER,34.52366667,-101.2585
33689,Verizon,"1.3 miles E of SR-208, 0.9 mile S of US-380",Clairemont,KENT,TX,84.1,TOWER,33.12091667,-100.7970556
33690,Verizon,ESTELLINE,ESTELLINE,CHILDRESS,TX,94.4,TOWER,34.53222222,-100.4206944
33691,Verizon,(Lockney DT site) 801 W. Washington,Lockney,FLOYD,TX,90.2,TOWER,34.12555556,-101.4495
33744,AT&T,1514 RANCH ROAD 5218-A (69987),LAREDO,WEBB,TX,42.7,GTOWER,28.10163889,-99.94116667
33745,AT&T,6288 STATE HIGHWAY 44 (130887),LAREDO,WEBB,TX,126.5,GTOWER,28.12327778,-99.75133333
33746,AT&T,HIGHWAY 83 (70007),LAREDO,WEBB,TX,33.5,MTOWER,27.45536111,-99.47266667
33747,AT&T,1003 ESTEJO MALINA B (70009),LAREDO,WEBB,TX,56.4,LTOWER,27.36172222,-99.4635
33748,AT&T,FARM MARKET 16 AND 649 (78154),HEBRONVILLE,JIM HOGG,TX,104.8,GTOWER,27.07669444,-98.88225
33750,AT&T,3700 WORMSER ROAD (46254),LAREDO,WEBB,TX,120.1,GTOWER,27.4545,-99.42136111
33751,AT&T,6288 STATE HWY 44 (133257),Encinal,WEBB,TX,126.5,GTOWER,28.00602778,-99.15897222
33752,AT&T,26849 FAITH RANCH ROAD (128864),Asherton,DIMMIT,TX,123.8,GTOWER,28.22680556,-99.92736111
33753,AT&T,28362 US 83 NORTH (69989),Laredo,WEBB,TX,97.2,GTOWER,28.10933333,-99.58313889
33754,AT&T,24187 IH-35 (69991),LAREDO,WEBB,TX,96.3,GTOWER,27.99630556,-99.36744444
33755,AT&T,16 SOUTHWEST JUNCTION ROUTE 359 AND 649 (70004),Laredo,WEBB,TX,184.4,GTOWER,27.35502778,-99.23144444
33756,AT&T,12895 FARM MARKET 2050 (70008),Laredo,WEBB,TX,97.5,GTOWER,27.76994444,-98.84144444
33757,AT&T,"SOUTH SIDE OF HIGHWAY 44,25 MI E OF NICHOLSON RANCH (70024)",LAREDO,WEBB,TX,58.5,LTOWER,27.94852778,-98.92675
33758,AT&T,53103 EAGLE PASS ROAD (69988),LAREDO,WEBB,TX,58.5,LTOWER,28.01838889,-99.88755556
33759,AT&T,1118 SANTO TOMAS STREET (70019),Laredo,WEBB,TX,85.3,LTOWER,27.71794444,-99.7185
33760,AT&T,975 SANTO NINO ROAD (70029),Bruni,WEBB,TX,92.7,GTOWER,27.54619444,-98.81877778
33761,AT&T,140 EAST EIGHTH STREET (70030),BRUNI,WEBB,TX,56.1,LTOWER,27.42930556,-98.83666667
33762,AT&T,7 MILES NORTHWEST OF LAREDO ON HIGHWAY 1472 (46245),LAREDO,WEBB,TX,79.9,LTOWER,27.64127778,-99.55636111
33763,AT&T,1514 RANCH ROAD 5218-A (69987),LAREDO,WEBB,TX,42.7,GTOWER,28.10163889,-99.94116667
